loan_status,annual_inc,delinq_2yrs,dti,emp_length,int_rate,revol_bal,total_acc,funded_amnt,total_pymnt,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months
0.000000000000000000e+00,4.217959231693127475e-01,-3.088536888778334322e-01,-1.491070006659596936e-01,1.000000000000000000e+00,1.756000000000000061e-01,2.078604646062061079e+00,-1.063186349209616521e+00,1.259569063037741632e+00,1.232601376619622213e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.021707313062123701e+00,1.702600335469067971e+00,4.458477827348070743e-01,1.000000000000000000e+00,1.519999999999999962e-01,-1.791656024628043575e-01,2.288240769300904809e+00,-7.402427345969734285e-01,-5.819293401591891790e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.180652543294244072e-01,-3.088536888778334322e-01,5.263679789845353563e-01,1.000000000000000000e+01,1.343000000000000027e-01,-6.188495016223343193e-01,1.715499576100492640e-01,5.663933966132304043e-01,-3.831025196612647954e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.184908923362617689e-02,1.702600335469067971e+00,1.447876891620309747e+00,5.000000000000000000e+00,1.756000000000000061e-01,4.584167454000254160e-01,3.479408585842871937e-01,1.952744729462253082e+00,1.478656945798338285e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.621618702954934710e+00,-3.088536888778334322e-01,-1.155609453787558083e+00,1.000000000000000000e+01,1.595999999999999919e-01,8.785048791548946134e-01,2.552827120762261703e+00,6.946308949017649947e-01,1.125895173660989013e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-9.580002735841524064e-01,-3.088536888778334322e-01,-1.113858240917328768e+00,1.000000000000000000e+00,1.348999999999999921e-01,-6.654911796621819642e-01,-1.415968151158092381e+00,-8.199579362357922729e-01,-6.617327650177983189e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-8.740126789991589096e-01,-3.088536888778334322e-01,1.784868824072874283e+00,1.000000000000000000e+00,7.290000000000000646e-02,-4.999601773301590169e-01,-5.340136462869025102e-01,-9.585930695206945629e-01,-8.084658623614328077e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-3.909640278574675332e-01,-3.088536888778334322e-01,-4.204898843224499361e-01,2.000000000000000000e+00,1.867000000000000048e-01,-3.757493193018936473e-01,-1.327772700670973416e+00,-6.120052363084388380e-01,-5.417006485588701237e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-7.813023507469638029e-02,-3.088536888778334322e-01,1.139216139329686239e+00,1.000000000000000000e+01,1.170999999999999958e-01,6.275163056491911417e-01,-3.576227453126645806e-01,1.259569063037741632e+00,1.304084971715997021e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-4.660729338720474568e-01,-3.088536888778334322e-01,-1.203325125639248760e+00,1.000000000000000000e+01,6.029999999999999943e-02,-6.319968202644390409e-01,5.243317595585251789e-01,-6.813228029508899830e-01,-6.661418229837020588e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.218254598717090964e-01,-3.088536888778334322e-01,1.923582760227009469e-01,5.000000000000000000e+00,2.205999999999999905e-01,1.816969911233455581e-01,-2.694272948255456157e-01,2.645920395886764087e+00,3.328702755535783098e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-3.380918373615811046e-01,-3.088536888778334322e-01,-7.902460763378905961e-02,1.000000000000000000e+00,1.269000000000000128e-01,-2.043333267205476311e-01,-1.812318443384266509e-01,-2.654174030961832242e-01,-1.324474590123144169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.218254598717090964e-01,-3.088536888778334322e-01,-7.052928006872282163e-01,1.000000000000000000e+00,1.824999999999999956e-01,7.589237919402679056e-02,6.125272100456441438e-01,-5.288241563374974641e-01,-9.218975518733806274e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.417486644454786004e-01,-3.088536888778334322e-01,-1.577594926725946589e+00,8.000000000000000000e+00,1.170999999999999958e-01,1.598289271670502831e+00,-2.694272948255456157e-01,3.339096062311275315e+00,3.446954810010251169e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.218254598717090964e-01,-3.088536888778334322e-01,-1.067633683811003431e+00,5.000000000000000000e+00,7.489999999999999436e-02,-6.976708071957143931e-01,-1.151381799696735486e+00,1.504879967585235900e-01,1.275466451487218822e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-9.939949569777211114e-01,-3.088536888778334322e-01,1.681981906642666669e+00,4.000000000000000000e+00,1.037000000000000005e-01,-6.226058783772213667e-01,6.125272100456441438e-01,-9.585930695206945629e-01,-8.210912376394715606e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.708617676009267838e-01,1.702600335469067971e+00,1.447876891620309747e+00,3.000000000000000000e+00,1.260999999999999899e-01,-5.216845562292558025e-01,4.361363090714062141e-01,-8.892755028782434179e-01,-8.002093872326495605e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.217516181157181965e-01,-3.088536888778334322e-01,-3.325141143458954507e-01,1.000000000000000000e+01,1.348000000000000032e-01,-7.563328908512005899e-01,1.318090813942595974e+00,1.504879967585235900e-01,2.884273033036841016e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.381213740639774812e-01,-3.088536888778334322e-01,2.341094888929303730e-01,9.000000000000000000e+00,2.136000000000000121e-01,-4.172572824433956606e-01,-6.222090967740215861e-01,4.000312366713476564e-01,8.613470150935593761e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-3.180947910318207561e-01,-3.088536888778334322e-01,1.514977055161749631e+00,6.000000000000000000e+00,1.482999999999999874e-01,-1.710893924397971777e-01,1.715499576100492640e-01,1.010025823124917732e+00,3.128843654185432810e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-9.055090268208479953e-01,-3.088536888778334322e-01,9.244956159970784126e-01,6.000000000000000000e+00,9.879999999999999893e-02,-5.138618651739631366e-02,-7.104045472611405510e-01,-1.267822698112809343e-01,-9.445986890855009865e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.857950244345080984e-03,7.736962408509772793e+00,-6.068792274931162911e-01,1.000000000000000000e+01,1.416999999999999926e-01,-7.836918348826280578e-01,7.889181110198820734e-01,-8.199579362357922729e-01,-6.530394179875737004e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.980977447020604076e-01,-3.088536888778334322e-01,1.938493907680665096e-01,1.000000000000000000e+01,1.527000000000000024e-01,-6.343758588758675598e-01,-4.458181957997836009e-01,-8.199579362357922729e-01,-8.375109407918059912e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-5.380623006591848112e-01,-3.088536888778334322e-01,-9.990021406890377265e-02,2.000000000000000000e+00,1.058999999999999941e-01,-8.104247161215742956e-01,-4.840943364188693421e-03,-6.813228029508899830e-01,-6.525397828634956765e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.121772532896244678e+00,-3.088536888778334322e-01,-8.498906661525051920e-02,1.000000000000000000e+01,1.839000000000000079e-01,2.658398304328156159e-01,1.053504462481239079e+00,-1.014047122834655479e+00,-8.402776964878755361e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.121397177686962454e+00,3.714054359815969431e+00,-1.798279909040015667e+00,1.000000000000000000e+01,1.531000000000000139e-01,-8.434808315645803134e-01,-7.104045472611405510e-01,1.952744729462253082e+00,2.141914866168900478e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.219054480570281374e-01,-3.088536888778334322e-01,5.368057822020927405e-01,1.000000000000000000e+01,9.759999999999989517e-02,1.027758248882407077e+00,1.715499576100492640e-01,-1.235863336090499143e+00,-1.082944584714050640e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-6.180504859782262050e-01,-3.088536888778334322e-01,6.322371259054734294e-01,9.000000000000000000e+00,1.037000000000000005e-01,6.961953939843761319e-01,-4.840943364188693421e-03,2.475325900579551930e-01,-7.054025221002448998e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-5.780563933187055081e-01,-3.088536888778334322e-01,9.304600749785395530e-01,4.000000000000000000e+00,1.242000000000000048e-01,8.508955100064747867e-01,1.715499576100492640e-01,1.013491701457040151e+00,1.096072377674839782e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.218106915205109497e-01,-3.088536888778334322e-01,-1.968266990011663164e+00,4.000000000000000000e+00,9.879999999999999893e-02,-8.206295396390174135e-01,3.479408585842871937e-01,5.663933966132304043e-01,3.404468672979062416e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-3.780859300211018570e-01,-3.088536888778334322e-01,-7.753751937193985588e-01,1.000000000000000000e+00,1.252999999999999947e-01,5.081261311230308442e-01,-1.239577250183854451e+00,8.159366365260544152e-01,6.163113850930664883e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.018284135419487479e-01,-3.088536888778334322e-01,5.740836508362259227e-01,1.000000000000000000e+00,9.320000000000000506e-02,5.401805460980669826e-01,7.889181110198820734e-01,-8.476849628927727309e-01,-7.700056026663565367e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.217811548181146009e-01,-3.088536888778334322e-01,-1.440412370152336141e+00,7.000000000000000000e+00,9.990000000000000269e-02,-7.044948916337592237e-01,-1.504163601645211346e+00,-1.267822698112809343e-01,-1.138501747963754501e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.818018305097920506e-01,1.702600335469067971e+00,-5.800391620765403822e-01,3.000000000000000000e+00,1.408999999999999975e-01,7.827141780545526784e-02,-4.840943364188693421e-03,-1.683728097967516213e-01,-1.038878096226520109e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.218106915205109497e-01,-3.088536888778334322e-01,-2.087515904805729849e-01,1.000000000000000000e+00,8.939999999999999336e-02,2.128689669460555045e+00,8.771135615070010383e-01,-1.822363231252418503e-01,-6.971914463636998960e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.065912606970769783e-01,-3.088536888778334322e-01,2.848073902353516207e-01,3.000000000000000000e+00,7.489999999999999436e-02,2.268987247404864738e-01,6.125272100456441438e-01,-3.485984830671245427e-01,-9.554786180098882031e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.218106915205109497e-01,-3.088536888778334322e-01,5.054923725494205877e-01,5.000000000000000000e+00,1.242000000000000048e-01,4.371275166049434086e-02,-4.458181957997836009e-01,1.504879967585235900e-01,2.545008441393104004e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-7.748273292035474658e-01,-3.088536888778334322e-01,5.755747655815910413e-01,5.000000000000000000e+00,1.482999999999999874e-01,1.891757122751777046e-03,-3.576227453126645806e-01,1.504879967585235900e-01,-1.759387123755789262e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-2.381066057127793067e-01,-3.088536888778334322e-01,-4.518032939751217558e-01,1.000000000000000000e+01,1.718999999999999972e-01,-1.563800106672115497e-02,-9.749908987224974455e-01,-5.426876696659876931e-01,-1.829824662919040945e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.321663008008529205e+00,-3.088536888778334322e-01,-5.218856870072924314e-01,1.000000000000000000e+01,9.379999999999999449e-02,-7.446255166318026530e-01,7.889181110198820734e-01,1.504879967585235900e-01,1.916110282509593532e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-5.460611191910889062e-01,-3.088536888778334322e-01,-1.453832402860624207e+00,1.000000000000000000e+00,1.058999999999999941e-01,-5.504834446833899442e-01,-1.504163601645211346e+00,-4.040525363810854587e-01,-3.241685414733476156e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.781154667234982059e-01,1.702600335469067971e+00,-1.107893781935867406e+00,5.000000000000000000e+00,1.058999999999999941e-01,-5.624412440197803509e-01,2.729218021736499633e+00,5.663933966132304043e-01,5.823629008209521007e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.217368497645201053e-01,-3.088536888778334322e-01,-9.840909932353847367e-02,7.000000000000000000e+00,6.909999999999999476e-02,-8.187853836195158400e-03,3.611172526607689282e+00,-8.199579362357922729e-01,-7.561955415154482107e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.221677776359727297e+00,-3.088536888778334322e-01,-9.647467663807955951e-01,1.000000000000000000e+00,1.565000000000000002e-01,-2.772696420446046361e-01,-8.867954482353784806e-01,-7.367768562648508990e-01,-5.564325024742430292e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-8.936897725876431497e-01,-3.088536888778334322e-01,1.517959284652480090e+00,1.000000000000000000e+00,1.648999999999999910e-01,-4.931986991713623314e-01,-9.749908987224974455e-01,-1.014047122834655479e+00,-9.138727575416422111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-5.380623006591848112e-01,-3.088536888778334322e-01,1.152636172037974305e+00,9.000000000000000000e+00,1.035999999999999976e-01,-8.141810928764613431e-01,-1.504163601645211346e+00,-1.235863336090499143e+00,-1.080719132378810343e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-4.580741153401433063e-01,-3.088536888778334322e-01,2.520028658373142383e-01,6.000000000000000000e+00,1.147999999999999993e-01,-3.617595451082572695e-03,-1.063186349209616521e+00,-4.040525363810854587e-01,-3.829804357781140256e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-2.980977447020604076e-01,-3.088536888778334322e-01,1.324114367754987143e+00,1.000000000000000000e+00,7.139999999999989411e-02,-3.554022785462554457e-01,1.141699912968358044e+00,-4.629724680271689041e-01,-3.395259043369152074e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.818313672121883717e-01,1.702600335469067971e+00,-5.353057197155803859e-01,1.000000000000000000e+01,1.242000000000000048e-01,-2.340117969348773710e-02,9.653090119941201142e-01,-1.180409282776538227e+00,-1.035675266718255383e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
